,Unnamed: 0.1,Unnamed: 0,survived,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alive,alone,FamilySize,IsAlone,Age,sex_male,embarked_Q,embarked_S,pclass_2,pclass_3
692,692,692,1,-0.10463740114712752,0,0,1.1248955097361595,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
693,693,693,0,-0.33518693111100106,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.258096538021482,True,False,False,False,True
694,694,694,0,2.3545575851341902,0,0,0.36526093570402607,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.110873864173311,True,False,True,False,False
695,695,695,0,1.7397588385638607,0,0,-0.29746598596845064,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.970291913552122,True,False,True,True,False
696,696,696,0,1.1249600919935314,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8066624897703196,True,False,True,False,True
697,697,697,1,-0.10463740114712752,0,0,-0.8209591021193487,Third,woman,False,C,Queenstown,yes,True,-0.5609748304808925,1,3.367295829986474,False,True,False,False,True
698,698,698,0,1.5092093085999871,1,1,1.812289926928167,First,man,True,C,Cherbourg,no,False,0.6792945838081278,0,3.912023005428146,True,False,False,False,False
699,699,699,0,0.9712604053509489,0,0,-0.830854756854953,Third,man,True,F,Southampton,no,True,-0.5609748304808925,1,3.7612001156935624,True,False,True,False,True
700,700,700,1,-0.8731358343600393,1,0,2.5497045522452972,First,woman,False,C,Cherbourg,yes,False,0.059159876663617626,0,2.9444389791664403,False,False,False,False,False
701,701,701,1,0.4333115021019107,0,0,0.3553757823476229,First,man,True,E,Southampton,yes,True,-0.5609748304808925,1,3.58351893845611,True,False,True,False,False
702,702,702,0,-0.8731358343600393,0,1,-0.23166125968823223,Third,woman,False,C,Cherbourg,no,False,0.059159876663617626,0,2.9444389791664403,False,False,False,False,True
703,703,703,0,-0.33518693111100106,0,0,-0.8199664648688783,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.258096538021482,True,True,False,False,True
704,704,704,0,-0.2583370877897099,1,0,-0.806763380796033,Third,man,True,C,Southampton,no,False,0.059159876663617626,0,3.295836866004329,True,False,True,False,True
705,705,705,0,0.7407108753870755,0,0,0.3444394801955362,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,True,False
706,706,706,1,1.2018099353148226,0,0,-0.29746598596845064,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.828641396489095,False,False,True,True,False
707,707,707,1,0.9712604053509489,0,0,0.3553757823476229,First,man,True,E,Southampton,yes,True,-0.5609748304808925,1,3.7612001156935624,True,False,True,False,False
708,708,708,1,-0.5657364610748746,0,0,2.132408321022389,First,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.1354942159291497,False,False,True,False,False
709,709,709,1,-0.10463740114712752,1,1,-0.1800831698720664,Third,man,True,C,Cherbourg,yes,False,0.6792945838081278,0,3.367295829986474,True,False,False,False,True
710,710,710,1,-0.41203677443229225,0,0,0.9910237262754293,First,woman,False,C,Cherbourg,yes,True,-0.5609748304808925,1,3.2188758248682006,False,False,False,False,False
711,711,711,0,-0.10463740114712752,0,0,0.36526093570402607,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
712,712,712,1,1.432359465278696,1,0,1.0408277503255374,First,man,True,C,Southampton,yes,False,0.059159876663617626,0,3.8918202981106265,True,False,True,False,False
713,713,713,0,-0.027787557825836348,0,0,-0.6323794480268654,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4011973816621555,True,False,True,False,True
714,714,714,0,1.7397588385638607,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.970291913552122,True,False,True,True,False
715,715,715,0,-0.7962859910387481,0,0,-0.830854756854953,Third,man,True,F,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
716,716,716,1,0.6638610320657843,0,0,2.5497045522452972,First,woman,False,C,Cherbourg,yes,True,-0.5609748304808925,1,3.6635616461296463,False,False,False,False,False
717,717,717,1,-0.1814872444684187,0,0,-0.5368057694182641,Second,woman,False,E,Southampton,yes,True,-0.5609748304808925,1,3.332204510175204,False,False,True,True,False
718,718,718,0,-0.10463740114712752,0,0,-0.16405229962564447,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
719,719,719,0,0.27961181545932834,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5263605246161616,True,False,True,False,True
720,720,720,1,-1.7953339542155335,0,1,0.5824597491940529,Second,child,False,C,Southampton,yes,False,0.059159876663617626,0,1.9459101490553132,False,False,True,True,False
721,721,721,0,-0.9499856776813305,1,0,-0.9045411875888885,Third,man,True,C,Southampton,no,False,0.059159876663617626,0,2.8903717578961645,True,False,True,False,True
722,722,722,0,0.35646165878061953,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5553480614894135,True,False,True,True,False
723,723,723,0,1.5860591519212783,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.9318256327243257,True,False,True,True,False
724,724,724,1,-0.1814872444684187,1,0,1.0620380556287106,First,man,True,E,Southampton,yes,False,0.059159876663617626,0,3.332204510175204,True,False,True,False,False
725,725,725,0,-0.719436147717457,0,0,-0.7165619336211217,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.044522437723423,True,False,True,False,True
726,726,726,1,0.04906228549545483,3,0,0.1329851701219792,Second,woman,False,C,Southampton,yes,False,1.299429290952638,0,3.4339872044851463,False,False,True,True,False
727,727,727,1,-0.10463740114712752,0,0,-0.8204626642072291,Third,woman,False,C,Queenstown,yes,True,-0.5609748304808925,1,3.367295829986474,False,True,False,False,True
728,728,728,0,-0.33518693111100106,1,0,0.3444394801955362,Second,man,True,C,Southampton,no,False,0.059159876663617626,0,3.258096538021482,True,False,True,True,False
729,729,729,0,-0.33518693111100106,1,0,-0.798539974052802,Third,woman,False,C,Southampton,no,False,0.059159876663617626,0,3.258096538021482,False,False,True,False,True
730,730,730,1,-0.027787557825836348,0,0,2.4738467350641637,First,woman,False,B,Southampton,yes,True,-0.5609748304808925,1,3.4011973816621555,False,False,True,False,False
731,731,731,0,-1.4110847376090776,0,0,0.023546289947323752,Third,child,False,C,Cherbourg,no,True,-0.5609748304808925,1,2.4849066497880004,True,False,False,False,True
732,732,732,0,-0.10463740114712752,0,0,-3.0585777291682934,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,True,False
733,733,733,0,-0.48888661775358344,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,True,False,True,True,False
734,734,734,0,-0.48888661775358344,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,True,False,True,True,False
735,735,735,0,-0.06621247948648194,0,0,-0.12717266791993012,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.3843902633457743,True,False,True,False,True
736,736,736,0,1.432359465278696,1,3,0.6233938271906204,Third,woman,False,C,Southampton,no,False,1.9195639980971482,0,3.8918202981106265,False,False,True,False,True
737,737,737,1,0.4333115021019107,0,0,3.3852937438182273,First,man,True,B,Cherbourg,yes,True,-0.5609748304808925,1,3.58351893845611,True,False,False,False,False
738,738,738,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
739,739,739,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
740,740,740,1,-0.10463740114712752,0,0,0.4870824563024251,First,man,True,D,Southampton,yes,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
741,741,741,0,0.5101613454232019,1,0,1.464014258564117,First,man,True,C,Southampton,no,False,0.059159876663617626,0,3.6109179126442243,True,False,True,False,False
742,742,742,1,-0.6425863043961658,2,2,2.6962534687059603,First,woman,False,B,Cherbourg,yes,False,1.9195639980971482,0,3.091042453358316,False,False,False,False,False
743,743,743,0,-0.41203677443229225,1,0,-0.12717266791993012,Third,man,True,C,Southampton,no,False,0.059159876663617626,0,3.2188758248682006,True,False,True,False,True
744,744,744,1,0.12591212881674602,0,0,-0.798539974052802,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.4657359027997265,True,False,True,False,True
745,745,745,0,3.123056018347102,1,1,1.3571652197109427,First,man,True,B,Southampton,no,False,0.6792945838081278,0,4.2626798770413155,True,False,True,False,False
746,746,746,0,-1.0268355210026217,1,1,0.0971716406458445,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,2.833213344056216,True,False,True,False,True
747,747,747,1,0.04906228549545483,0,0,-0.3336984726090332,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.4339872044851463,False,False,True,True,False
748,748,748,0,-0.7962859910387481,1,0,1.0620380556287106,First,man,True,D,Southampton,no,False,0.059159876663617626,0,2.995732273553991,True,False,True,False,False
749,749,749,0,0.12591212881674602,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.4657359027997265,True,True,False,False,True
750,750,750,1,-1.949033640858116,1,1,0.2228261499229997,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,1.6094379124341003,False,False,True,True,False
751,751,751,1,-1.7953339542155335,0,1,-0.37316263612134226,Third,child,False,E,Southampton,yes,False,0.059159876663617626,0,1.9459101490553132,True,False,True,False,True
752,752,752,0,0.27961181545932834,0,0,-0.6307359423566569,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5263605246161616,True,False,True,False,True
753,753,753,0,-0.48888661775358344,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,True,False,True,False,True
754,754,754,1,1.432359465278696,1,2,1.2673242399099218,Second,woman,False,C,Southampton,yes,False,1.299429290952638,0,3.8918202981106265,False,False,True,True,False
755,755,755,1,-2.204943619118015,1,1,-0.2286058134653583,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,0.5128236264286637,True,False,True,True,False
756,756,756,0,-0.10463740114712752,0,0,-0.8135961720983267,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
757,757,757,0,-0.8731358343600393,0,0,-0.4507125974257932,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,True,False,True,True,False
758,758,758,0,0.35646165878061953,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5553480614894135,True,False,True,False,True
759,759,759,1,0.27961181545932834,0,0,1.5584783893656837,First,woman,False,B,Southampton,yes,True,-0.5609748304808925,1,3.5263605246161616,False,False,True,False,False
760,760,760,0,-0.10463740114712752,0,0,-0.2286058134653583,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
761,761,761,0,0.8944105620296577,0,0,-0.8955045384601199,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.7376696182833684,True,False,True,False,True
762,762,762,1,-0.719436147717457,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.044522437723423,True,False,False,False,True
763,763,763,1,0.5101613454232019,1,2,1.8931715298766851,First,woman,False,B,Southampton,yes,False,1.299429290952638,0,3.6109179126442243,False,False,True,False,False
764,764,764,0,-1.0268355210026217,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.833213344056216,True,False,True,False,True
765,765,765,1,1.6629089952425695,1,0,1.452419049919151,First,woman,False,D,Southampton,yes,False,0.059159876663617626,0,3.9512437185814275,False,False,True,False,False
766,766,766,0,-0.10463740114712752,0,0,0.7656365698356679,First,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,False
767,767,767,0,0.08748720715610042,0,0,-0.8189865811572414,Third,woman,False,C,Queenstown,no,True,-0.5609748304808925,1,3.449987545831587,False,True,False,False,True
768,768,768,0,-0.10463740114712752,1,0,0.2711522804976662,Third,man,True,C,Queenstown,no,False,0.059159876663617626,0,3.367295829986474,True,True,False,False,True
769,769,769,0,0.20276197213803718,0,0,-0.7491276790090223,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
770,770,770,0,-0.41203677443229225,0,0,-0.6307359423566569,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.2188758248682006,True,False,True,False,True
771,771,771,0,1.432359465278696,0,0,-0.806763380796033,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8918202981106265,True,False,True,False,True
772,772,772,0,2.1240080551703167,0,0,-0.5368057694182641,Second,woman,False,E,Southampton,no,True,-0.5609748304808925,1,4.060443010546419,False,False,True,True,False
773,773,773,0,-0.10463740114712752,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
774,774,774,1,1.893458525206443,1,3,0.2228261499229997,Second,woman,False,C,Southampton,yes,False,1.9195639980971482,0,4.007333185232471,False,False,True,True,False
775,775,775,0,-0.8731358343600393,0,0,-0.8189865811572414,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,True,False,True,False,True
776,776,776,0,-0.10463740114712752,0,0,-0.8189865811572414,Third,man,True,F,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
777,777,777,1,-1.8721837975368247,0,0,-0.37316263612134226,Third,child,False,C,Southampton,yes,True,-0.5609748304808925,1,1.791759469228055,False,False,True,False,True
778,778,778,0,-0.10463740114712752,0,0,-0.8204626642072291,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
779,779,779,1,1.0481102486722402,0,1,2.4738467350641637,First,woman,False,B,Southampton,yes,False,0.059159876663617626,0,3.784189633918261,False,False,True,False,False
780,780,780,1,-1.2573850509664952,0,0,-0.8823470582632056,Third,child,False,C,Cherbourg,yes,True,-0.5609748304808925,1,2.639057329615259,False,False,False,False,True
781,781,781,1,-0.9499856776813305,1,0,1.1339105535671157,First,woman,False,B,Southampton,yes,False,0.059159876663617626,0,2.8903717578961645,False,False,True,False,False
782,782,782,0,-0.027787557825836348,0,0,0.4870824563024251,First,man,True,D,Southampton,no,True,-0.5609748304808925,1,3.4011973816621555,True,False,True,False,False
783,783,783,0,-0.10463740114712752,1,2,0.24200663802437702,Third,man,True,C,Southampton,no,False,1.299429290952638,0,3.367295829986474,True,False,True,False,True
784,784,784,0,-0.33518693111100106,0,0,-0.9050797531497122,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.258096538021482,True,False,True,False,True
785,785,785,0,-0.33518693111100106,0,0,-0.8797405693934278,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.258096538021482,True,False,True,False,True
786,786,786,1,-0.8731358343600393,0,0,-0.8494271027413144,Third,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,2.9444389791664403,False,False,True,False,True
787,787,787,0,-1.6416342675729512,4,1,0.457519539438721,Third,child,False,C,Queenstown,no,False,2.5396987052416584,0,2.1972245773362196,True,True,False,False,True
788,788,788,1,-2.1795831708219895,1,2,0.11284358066326507,Third,child,False,C,Southampton,yes,False,1.299429290952638,0,0.6931471805599453,True,False,True,False,True
789,789,789,0,1.2786597786361138,0,0,1.4685301291949246,First,man,True,B,Cherbourg,no,True,-0.5609748304808925,1,3.8501476017100584,True,False,False,False,False
790,790,790,0,-0.10463740114712752,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
791,791,791,0,-1.0268355210026217,0,0,0.3444394801955362,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.833213344056216,True,False,True,True,False
792,792,792,0,-0.10463740114712752,8,2,1.3361591794576348,Third,woman,False,C,Southampton,no,False,5.64037224096421,0,3.367295829986474,False,False,True,False,True
793,793,793,0,-0.10463740114712752,0,0,0.5100012756239033,First,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,False
794,794,794,0,-0.33518693111100106,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.258096538021482,True,False,True,False,True
795,795,795,0,0.7407108753870755,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,True,False
796,796,796,1,1.5092093085999871,0,0,0.3417284274758476,First,woman,False,D,Southampton,yes,True,-0.5609748304808925,1,3.912023005428146,False,False,True,False,False
797,797,797,1,0.12591212881674602,0,0,-0.7143416664249429,Third,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.4657359027997265,False,False,True,False,True
798,798,798,0,0.04906228549545483,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.4339872044851463,True,False,False,False,True
799,799,799,0,0.04906228549545483,1,1,0.2711522804976662,Third,woman,False,C,Southampton,no,False,0.6792945838081278,0,3.4339872044851463,False,False,True,False,True
800,800,800,0,0.35646165878061953,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5553480614894135,True,False,True,True,False
801,801,801,1,0.12591212881674602,1,1,0.35395586016517094,Second,woman,False,C,Southampton,yes,False,0.6792945838081278,0,3.4657359027997265,False,False,True,True,False
802,802,802,1,-1.4110847376090776,1,2,1.8931715298766851,First,child,False,B,Southampton,yes,False,1.299429290952638,0,2.4849066497880004,True,False,True,False,False
803,803,803,1,-2.224156079948338,0,1,-0.7322606388880221,Third,child,False,C,Cherbourg,yes,False,0.059159876663617626,0,0.35065687161316933,True,False,False,False,True
804,804,804,1,-0.1814872444684187,0,0,-0.9147445967366699,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.332204510175204,True,False,True,False,True
805,805,805,0,0.12591212881674602,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4657359027997265,True,False,True,False,True
806,806,806,0,0.7407108753870755,0,0,-3.0585777291682934,First,man,True,A,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,False,False
807,807,807,0,-0.8731358343600393,0,0,-0.8160407306065733,Third,woman,False,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,False,False,True,False,True
808,808,808,0,0.7407108753870755,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,True,False
809,809,809,1,0.27961181545932834,1,0,1.0620380556287106,First,woman,False,E,Southampton,yes,False,0.059159876663617626,0,3.5263605246161616,False,False,True,False,False
810,810,810,0,-0.2583370877897099,0,0,-0.8028874327603485,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.295836866004329,True,False,True,False,True
811,811,811,0,0.7407108753870755,0,0,0.2711522804976662,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,False,True
812,812,812,0,0.4333115021019107,0,0,-0.5368057694182641,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.58351893845611,True,False,True,True,False
813,813,813,0,-1.7953339542155335,4,2,0.5286989276421437,Third,child,False,C,Southampton,no,False,3.1598334123861687,0,1.9459101490553132,False,False,True,False,True
814,814,814,0,0.08748720715610042,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.449987545831587,True,False,True,False,True
815,815,815,0,-0.10463740114712752,0,0,-3.0585777291682934,First,man,True,B,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
816,816,816,0,-0.48888661775358344,0,0,-0.798539974052802,Third,woman,False,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,False,False,True,False,True
817,817,817,0,0.12591212881674602,1,1,0.6974165471111633,Second,man,True,C,Cherbourg,no,False,0.6792945838081278,0,3.4657359027997265,True,False,False,True,False
818,818,818,0,1.0481102486722402,0,0,-0.9850567418873891,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.784189633918261,True,False,True,False,True
819,819,819,0,-1.4879345809303688,3,2,0.4146557174979072,Third,child,False,C,Southampton,no,False,2.5396987052416584,0,2.3978952727983707,True,False,True,False,True
820,820,820,1,1.7397588385638607,1,1,1.6379421972192298,First,woman,False,B,Southampton,yes,False,0.6792945838081278,0,3.970291913552122,False,False,True,False,False
821,821,821,1,-0.1814872444684187,0,0,-0.7165619336211217,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.332204510175204,True,False,True,False,True
822,822,822,0,0.6638610320657843,0,0,-3.0585777291682934,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6635616461296463,True,False,True,False,False
823,823,823,1,-0.1814872444684187,0,1,-0.37316263612134226,Third,woman,False,E,Southampton,yes,False,0.059159876663617626,0,3.332204510175204,False,False,True,False,True
824,824,824,0,-2.1027333275006983,4,1,0.7678594338107121,Third,child,False,C,Southampton,no,False,2.5396987052416584,0,1.0986122886681096,True,False,True,False,True
825,825,825,0,-0.10463740114712752,0,0,-0.9179864201772276,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
826,826,826,0,-0.10463740114712752,0,0,1.1248955097361595,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
827,827,827,1,-2.1795831708219895,0,2,0.6974165471111633,Second,child,False,C,Cherbourg,yes,False,0.6792945838081278,0,0.6931471805599453,True,False,False,True,False
828,828,828,1,-0.10463740114712752,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,yes,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
829,829,829,1,2.5082572717767726,0,0,1.4787785499834798,First,woman,False,B,Southampton,yes,True,-0.5609748304808925,1,4.143134726391533,False,False,True,False,False
830,830,830,1,-1.1036853643239128,1,0,-0.23166125968823223,Third,child,False,C,Cherbourg,yes,False,0.059159876663617626,0,2.772588722239781,False,False,False,False,True
831,831,831,1,-2.192647644186609,1,1,0.021587667954472933,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,0.6043159668533296,True,False,True,True,False
832,832,832,0,-0.10463740114712752,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
833,833,833,0,-0.48888661775358344,0,0,-0.806763380796033,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,True,False,True,False,True
834,834,834,0,-0.8731358343600393,0,0,-0.7560434444325566,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,True,False,True,False,True
835,835,835,1,0.7407108753870755,1,1,1.5182728441543658,First,woman,False,E,Cherbourg,yes,False,0.6792945838081278,0,3.6888794541139363,False,False,False,False,False
836,836,836,0,-0.6425863043961658,0,0,-0.7165619336211217,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.091042453358316,True,False,True,False,True
837,837,837,0,-0.10463740114712752,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
838,838,838,1,0.20276197213803718,0,0,1.1248955097361595,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
839,839,839,1,-0.10463740114712752,0,0,0.4770416648490861,First,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,False
840,840,840,0,-0.719436147717457,0,0,-0.798539974052802,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.044522437723423,True,False,True,False,True
841,841,841,0,-1.0268355210026217,0,0,-0.5368057694182641,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.833213344056216,True,False,True,True,False
842,842,842,1,0.04906228549545483,0,0,0.5198636196706229,First,woman,False,C,Cherbourg,yes,True,-0.5609748304808925,1,3.4339872044851463,False,False,False,False,False
843,843,843,0,0.3948865804412651,0,0,-0.9867906128533871,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.56953269648137,True,False,False,False,True
844,844,844,0,-0.9499856776813305,0,0,-0.7165619336211217,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.8903717578961645,True,False,True,False,True
845,845,845,0,0.9712604053509489,0,0,-0.8428609376877135,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.7612001156935624,True,False,True,False,True
846,846,846,0,-0.10463740114712752,8,2,1.3361591794576348,Third,man,True,C,Southampton,no,False,5.64037224096421,0,3.367295829986474,True,False,True,False,True
847,847,847,0,0.4333115021019107,0,0,-0.8019236166026618,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.58351893845611,True,False,False,False,True
848,848,848,0,-0.10463740114712752,0,1,0.5824597491940529,Second,man,True,C,Southampton,no,False,0.059159876663617626,0,3.367295829986474,True,False,True,True,False
849,849,849,1,-0.10463740114712752,1,0,1.588760118059578,First,woman,False,C,Cherbourg,yes,False,0.059159876663617626,0,3.367295829986474,False,False,False,False,False
850,850,850,0,-1.949033640858116,4,2,0.5286989276421437,Third,child,False,C,Southampton,no,False,3.1598334123861687,0,1.6094379124341003,True,False,True,False,True
851,851,851,0,3.430455391632267,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.31748811353631,True,False,True,False,True
852,852,852,0,-1.56478442425166,1,1,-0.1800831698720664,Third,child,False,C,Cherbourg,no,False,0.6792945838081278,0,2.302585092994046,False,False,False,False,True
853,853,853,1,-1.0268355210026217,0,1,0.7605376956829671,First,woman,False,D,Southampton,yes,False,0.059159876663617626,0,2.833213344056216,False,False,True,False,False
854,854,854,0,1.1249600919935314,1,0,0.3444394801955362,Second,woman,False,C,Southampton,no,False,0.059159876663617626,0,3.8066624897703196,False,False,True,True,False
855,855,855,1,-0.8731358343600393,0,1,-0.6455926003653025,Third,woman,False,C,Southampton,yes,False,0.059159876663617626,0,2.9444389791664403,False,False,True,False,True
856,856,856,1,1.2018099353148226,1,1,2.218822021910339,First,woman,False,C,Southampton,yes,False,0.6792945838081278,0,3.828641396489095,False,False,True,False,False
857,857,857,1,1.6629089952425695,0,0,0.36526093570402607,First,man,True,E,Southampton,yes,True,-0.5609748304808925,1,3.9512437185814275,True,False,True,False,False
858,858,858,1,-0.41203677443229225,0,3,0.047825129435189045,Third,woman,False,C,Cherbourg,yes,False,1.299429290952638,0,3.2188758248682006,False,False,False,False,True
859,859,859,0,-0.10463740114712752,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
860,860,860,0,0.8944105620296577,2,0,-0.2550339477875714,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,3.7376696182833684,True,False,True,False,True
861,861,861,0,-0.6425863043961658,1,0,-0.4507125974257932,Second,man,True,C,Southampton,no,False,0.059159876663617626,0,3.091042453358316,True,False,True,True,False
862,862,862,1,1.432359465278696,0,0,0.3417284274758476,First,woman,False,D,Southampton,yes,True,-0.5609748304808925,1,3.8918202981106265,False,False,True,False,False
863,863,863,0,-0.10463740114712752,8,2,1.3361591794576348,Third,woman,False,C,Southampton,no,False,5.64037224096421,0,3.367295829986474,False,False,True,False,True
864,864,864,0,-0.41203677443229225,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.2188758248682006,True,False,True,True,False
